,epoch,train_loss,val_loss
0,1,400365.9150610765,0.0
1,2,4012.466170555302,1134.787706058139
2,3,3681.8776869753437,0.0
3,4,3336.686987328044,905.868023425764
4,5,3057.2345459502035,0.0
5,6,2862.3566144468327,809.4955015648146
6,7,2700.717679507444,0.0
7,8,2578.6094884298545,741.6068704819122
8,9,2496.823504884477,0.0
9,10,2416.5525236952944,696.790125118784
10,11,2350.966173875635,0.0
11,12,2305.348910367457,671.1663679752351
12,13,2247.993238363842,0.0
13,14,2198.170386788366,640.0342136428993
14,15,2144.214590952738,0.0
15,16,2098.5907498147953,622.547058244388
16,17,2079.048250102868,0.0
17,18,2026.603230470191,597.2344875161372
18,19,1993.887025701994,0.0
19,20,1963.1445394136829,588.4653017588261
20,21,1944.7764358731915,0.0
21,22,1901.0130877533413,566.9597101579799
22,23,1888.116793939555,0.0
23,24,1867.3279953171848,572.5585554149582
24,25,1848.9414002155218,0.0
25,26,1828.2625087325127,549.4283574967471
26,27,1801.9856434985131,0.0
27,28,1792.3766366331186,551.515377801077
28,29,1780.5268345599418,0.0
29,30,1754.447735465608,542.7212269797952
30,31,1731.2342197846292,0.0
31,32,1720.4761574151391,539.0708900488316
32,33,1713.0657876538062,0.0
33,34,1696.3416094647562,525.7771618196136
34,35,1691.3550747992526,0.0
35,36,1673.7205445468364,550.7498071835199
36,37,1656.6684239188298,0.0
37,38,1658.371427630676,528.7518500714552
38,39,1626.0307769215885,0.0
39,40,1609.7470554537472,528.1655187998753
40,41,1600.3523086247037,0.0
41,42,1595.6938324406685,532.5452276319621
42,43,1599.9195151928357,0.0
43,44,1585.1528717618066,531.8894349982689
44,45,1561.903427570647,0.0
45,46,1556.3506967937324,529.3479045869459
46,47,1552.4889829972851,0.0
47,48,1541.9098677283378,516.7339671841077
48,49,1535.563852301714,0.0
49,50,1523.0026383128327,515.3941743934047
50,51,1518.762173287738,0.0
51,52,1506.079914684429,524.6365067748524
52,53,1496.706602747337,0.0
53,54,1494.9890229781608,509.75958072393723
54,55,1483.5973892752309,0.0
55,56,1485.2607048483171,511.9165450453567
56,57,1458.724988500061,0.0
57,58,1466.1208432103729,527.8200129320616
58,59,1451.893813551485,0.0
59,60,1450.4340155718967,517.0983265102293
60,61,1439.2639436144289,0.0
61,62,1434.3149082990806,501.261882519523
62,63,1425.747726226654,0.0
63,64,1401.5856050875886,518.5797116097117
64,65,1424.0664621531816,0.0
65,66,1415.0778774972782,518.2558191623391
66,67,1396.829976892422,0.0
67,68,1399.13169715227,520.4752929576013
68,69,1387.1404180411919,0.0
69,70,1383.6566074918594,507.00054315015717
70,71,1384.7634630333962,0.0
71,72,1369.1042256138558,511.61033629455756
72,73,1352.736436818383,0.0
73,74,1362.4348393914913,515.8109711334998
74,75,1350.7580590212872,0.0
75,76,1350.8573503006937,510.3813458648476
76,77,1342.2263890743493,0.0
77,78,1333.8864059658263,509.49937980654954
78,79,1341.003245924097,0.0
79,80,1331.780884433909,519.6457735334741
80,81,1324.5422085170187,0.0
